USAF	WBAN	Temperature	Precipitation	WindSpeed	Humidity	City	YRMODAHRMN
221958	28030	82.53044855047321	35.87155254170135	3.5024628026070648	59.25127256499061	Uppsala	201801011018
771155	92838	60.01663552271602	80.4437207679505	13.455292288249334	75.76300694565701	Uppsala	201801021024
231932	94717	76.49011720544159	27.875987241455302	4.410085268712942	99.7440671230794	Uppsala	201801030031
465838	65658	46.741269605637854	21.070496386720315	4.364150691043445	66.11573677939323	Uppsala	201801042044
359178	48638	51.12291405770602	95.74480190380962	17.481435466103704	95.24148404671718	Uppsala	201801051233
744167	77067	49.196953778498255	0.88632851134689	4.993379054804603	60.701010395473965	Uppsala	201801061650
210268	98869	62.01422654331951	99.7820855681978	5.264946930360224	43.283962415499154	Uppsala	201801072246
832180	44674	24.054890342454527	67.68212988573956	0.013067815225991	52.25452638210573	Uppsala	201801081809
154886	45854	16.15809847083281	82.84692994491171	17.413380682510354	65.12170859966105	Uppsala	201801090958
237337	56271	36.17095579456575	29.46193963461932	15.851896264182695	53.17809571567414	Uppsala	201801100850
621430	83688	64.73701491703856	1.4315277667059978	12.54657870181356	40.01362229309533	Uppsala	201801111037
187498	48518	28.53344855285228	73.78695185615301	15.005315278776845	94.90009226485164	Uppsala	201801120123
999159	20267	62.48713519939405	83.41445970006758	3.040971348489836	90.63276467385576	Uppsala	201801130946
275203	11062	**	74.04761319535191	9.16647189175151	84.53753388921683	Uppsala	201801140449
291335	60448	20.760851536838125	14.28502873008386	7.024387746975618	50.06887573876172	Uppsala	201801150634
378167	16229	62.42735251220908	75.34279222569691	1.8755305251403296	47.221814572599165	Uppsala	201801162058
141090	66793	45.95001578992912	76.8922782107641	9.72260970429848	44.05628496834299	Uppsala	201801171516
429365	57915	76.50624231518037	65.85405156700548	18.414793006852708	83.44175132637528	Uppsala	201801180115
164820	14632	26.754784840211784	76.61159327955862	0.8011823810138896	95.72847764127312	Uppsala	201801192029
887201	13596	63.86906856028385	84.59214396777321	5.829218269875877	65.83214925478222	Uppsala	201801201900
421879	16168	74.34430085466394	61.360411423745845	4.150818724114069	47.14844031976289	Uppsala	201801211315
818315	17561	82.01222380212968	8.860471396967906	4.762933073313926	70.7435692439264	Uppsala	201801222208
427069	83794	63.1938580368545	48.76278096672109	18.168691037587507	60.92991444751781	Uppsala	201801231607
876997	92152	49.79658300860677	7.764933467160507	9.361381084685805	62.48949546099986	Uppsala	201801240833
299041	36734	58.4850012944874	40.75430310324308	9.325988258796375	77.27983744934244	Uppsala	201801251232
891743	16371	76.56115888246771	40.71064891256276	15.211512849105643	83.12308679573215	Uppsala	201801262129
203355	36069	55.08390175799573	6.600984414024158	3.089844080098516	46.63621593238965	Uppsala	201801270617
335796	89905	16.187868298172255	34.88205339694793	9.745307082001016	42.13541384838858	Uppsala	201801282004
314176	22910	81.0283060765024	11.099809879131485	8.599704282421195	99.6598181611429	Uppsala	201801290611
284779	83479	63.6459260742724	80.82352100092221	11.938213810933124	53.96370093493311	Uppsala	201801301657
447449	87735	62.70896377596175	94.76880259644707	19.99115406500877	43.22983149450754	Uppsala	201801312336
521909	91264	29.528610972635637	7.231647525793861	15.388977881640942	51.3925197457552	Uppsala	201802011118
358795	33275	61.43975385675132	95.51152072917014	7.957314060348544	42.33747078090785	Uppsala	201802021215
586232	82274	42.35823720709941	52.25765993367452	16.55106104548094	63.508653677030296	Uppsala	201802031854
600186	91449	60.88877434698743	29.95656779538739	3.414167266249604	88.14410706707946	Uppsala	201802040943
256730	70004	21.674698182175334	7.686207527616351	0.6092737261792025	60.47466698546324	Uppsala	201802050645
970910	72981	61.364861931418595	50.06242680704178	4.088967449285461	66.651004412702	Uppsala	201802060959
484681	94659	85.957788255488	79.45155444907486	6.808231122285193	80.53520641404633	Uppsala	201802070714
249503	64553	17.471266797960034	70.70864772666981	10.211615149191198	70.53364420419281	Uppsala	201802081507
754811	58447	84.35654126393484	5.022601146397376	12.302582810823996	91.68674116127946	Uppsala	201802090331
627035	44529	43.29737317204668	7.290183536790352	18.21211434428844	91.9621405027454	Uppsala	201802101635
748143	85703	76.69424842428266	40.28732826326371	10.197080191009151	40.59464172946922	Uppsala	201802112131
552366	86090	70.33175485219569	29.52904940479433	10.025512892514588	86.68277838899195	Uppsala	201802121044
165725	27260	54.82517079104008	23.238432305604785	1.0048601964596426	67.64401601450044	Uppsala	201802130521
229981	13812	67.1683430660955	28.10044989087136	0.6982310531244762	99.3304324782198	Uppsala	201802141327
184654	38024	77.25312041369705	80.34827432968846	11.02319923832744	68.99392455252611	Uppsala	201802150611
691723	68656	43.09810315887437	92.9228053631854	8.76357226496689	99.21375672329783	Uppsala	201802160009
419030	37285	37.546387632553184	40.510269452756646	16.783607899605972	85.27416167234419	Uppsala	201802170015
428947	11605	62.0667237605781	90.61110021324971	3.213591694236904	54.91629307679838	Uppsala	201802180659
655839	81158	72.1649078197706	32.1495701247882	0.4994332423409919	72.30369875721746	Uppsala	201802191905
373538	82303	68.88452970391634	47.64369863437916	8.980775358602518	99.52813836871496	Uppsala	201802202124
431236	37139	71.44258271782168	22.602899781599973	4.74957113504515	91.45183646511542	Uppsala	201802211719
628178	87149	45.36199866653117	64.0476042175844	0.992287466776749	45.842013627473264	Uppsala	201802220322
665894	66138	72.88406356460155	97.89811151748088	14.49196573695258	82.38231980859976	Uppsala	201802231500
589492	86125	22.65505198668381	60.34930960433786	2.231859999144949	60.73477515224879	Uppsala	201802242029
356840	23918	53.20321505318117	35.78140841135489	12.166390000155436	40.41893571282089	Uppsala	201802251901
573254	95655	14.414623555864758	64.78174459905284	5.620995003337783	64.20885814161997	Uppsala	201802261520
449457	37446	37.37017975281946	12.292067846538757	3.4699210071004405	54.08526530349828	Uppsala	201802270846
765987	23046	40.38523051074065	88.86590802653987	7.595030458386349	89.1321562312283	Uppsala	201802282347
370936	34818	42.524433795866386	50.30839507798363	16.028915524459073	60.23983653074593	Uppsala	201803010838
339931	14324	64.07363888167008	44.93497420396421	7.841871538091453	89.65142163722902	Uppsala	201803020906
339629	86323	41.97618329146489	58.58647884535192	15.015392984221114	40.03587633008772	Uppsala	201803031201
305041	19111	46.30594082882221	62.47838627894025	2.5097259359830137	58.469149001567146	Uppsala	201803041112
798361	48110	31.10317742295158	7.177580622651303	15.455428393301585	54.46991285846572	Uppsala	201803050242
831912	26389	*	68.26172212234025	4.738666498132973	54.01404166411666	Uppsala	201803060742
517113	51427	30.363413162946905	24.19316803155296	13.547862597777456	44.09119718592776	Uppsala	201803071738
168148	89579	19.27010651132794	71.39526325065899	11.315631096819928	51.2274562246301	Uppsala	201803081105
877089	38746	57.44829872345921	82.25347943841967	18.582894344233747	73.33297419313719	Uppsala	201803090951
748531	97886	62.11132149596117	80.39585075525203	7.74645035950628	57.48166437026467	Uppsala	201803101451
351995	10117	58.603304912692245	55.25009674078891	1.323303776688809	65.04368693974888	Uppsala	201803111418
778843	94471	47.37157115364121	52.01698923107512	0.3831097110250581	62.61201282083131	Uppsala	201803120550
672843	23234	41.344576172904546	14.287596133941172	16.53717121945506	92.55429549999369	Uppsala	201803131456
356508	63441	76.16002276917142	77.53461504031355	10.494712753228644	94.31793994063094	Uppsala	201803141919
903591	10846	51.3738885298077	27.14093804467144	15.504881036698986	69.5774182993516	Uppsala	201803151733
996942	20954	48.50109518934063	49.669542281794655	4.688512000230293	59.80935701893627	Uppsala	201803160636
206530	89239	15.84622873806337	28.42740929275167	6.901674910264674	46.40804224014182	Uppsala	201803170237
704365	56514	38.569843589083256	*	0.6020774442263788	97.20417276292572	Uppsala	201803180500
922352	98236	41.37408455258171	62.95576968917366	19.22984649148224	43.61361669401785	Uppsala	201803191811
560337	16469	42.71524022457683	5.433203482290383	13.357358134016268	57.85901665409683	Uppsala	201803200458
824839	40105	55.772410584367925	74.86452341262	18.664101755186124	57.88397207020025	Uppsala	201803210619
905889	52101	52.419383364335246	31.758679526111667	5.309928148581447	59.22407716841289	Uppsala	201803220718
559773	74323	57.769166681128006	0.013469300448532	12.229272224513217	49.85721059634456	Uppsala	201803230514
308261	68067	69.07159483103324	51.11291392372298	13.569999365852755	86.98968585542184	Uppsala	201803240508
864469	59376	72.53497318755873	4.6851908527603126	6.350994005151769	47.34987171795935	Uppsala	201803250347
441097	55587	65.70486148830759	27.616955782089946	16.9621847003126	78.09439954918977	Uppsala	201803262209
415139	46976	82.7977061087553	70.69764874557161	18.943229258004955	47.43076160234905	Uppsala	201803270010
271829	77584	15.312745952698034	6.268962162186586	17.697102353920087	44.2321382555774	Uppsala	201803281649
371836	88477	28.096014969215318	83.93384923560023	14.781339518787451	94.5657702211526	Uppsala	201803291927
538974	52533	14.544526998426232	0.3819922658583108	5.549293594499081	51.40772597912234	Uppsala	201803302119
302283	11828	60.618179419131415	24.682386920190226	5.632320842112635	89.27500927358226	Uppsala	201803311437
296769	11917	78.65819952439907	74.09040561520715	19.26720640892076	72.67785226642815	Uppsala	201804011501
661353	30618	31.530725353493548	31.62701497293068	0.2056899187138405	44.67139117652618	Uppsala	201804020222
323165	42254	80.74648722533408	10.189238806601352	14.32099946484289	97.32689148628404	Uppsala	201804031639
723587	57362	18.33925210084838	***	14.124923251105244	54.81767001951355	Uppsala	201804041929
635822	30128	81.27939392999703	27.039328638452552	12.453790818995948	91.5787207211564	Uppsala	201804051444
587879	69383	39.31683348125368	84.27119021605549	19.80217692173732	50.12860034707385	Uppsala	201804062022
664685	75545	21.30229964834359	31.334791758514317	6.237588715274505	91.23657292851118	Uppsala	201804071856
